"Date","Time (LST/LDT)","Highest","MHHW (ft)","MHW (ft)","MSL (ft)","MTL (ft)","MLW (ft)","MLLW (ft)","Lowest (ft)","Inf"
"1934/01/01","00:00","577.201","NaN","NaN","576.411","NaN","NaN","NaN","575.814","0"
"1934/02/01","00:00","576.991","NaN","NaN","576.391","NaN","NaN","NaN","576.001","0"
"1934/03/01","00:00","576.864","NaN","NaN","576.352","NaN","NaN","NaN","575.932","0"
"1934/04/01","00:00","577.064","NaN","NaN","576.542","NaN","NaN","NaN","575.722","0"
"1934/05/01","00:00","577.283","NaN","NaN","576.752","NaN","NaN","NaN","575.932","0"
"1934/06/01","00:00","577.484","NaN","NaN","576.831","NaN","NaN","NaN","576.302","0"
"1934/07/01","00:00","578.002","NaN","NaN","576.942","NaN","NaN","NaN","576.211","0"
"1934/08/01","00:00","577.543","NaN","NaN","576.873","NaN","NaN","NaN","576.073","0"
"1934/09/01","00:00","577.26","NaN","NaN","576.772","NaN","NaN","NaN","576.161","0"
"1934/10/01","00:00","577.333","NaN","NaN","576.683","NaN","NaN","NaN","575.814","0"
"1934/11/01","00:00","577.333","NaN","NaN","576.434","NaN","NaN","NaN","575.712","0"
"1934/12/01","00:00","577.402","NaN","NaN","576.663","NaN","NaN","NaN","575.581","0"
"1935/01/01","00:00","577.333","NaN","NaN","576.552","NaN","NaN","NaN","575.371","0"
"1935/02/01","00:00","577.221","NaN","NaN","576.591","NaN","NaN","NaN","575.883","0"
"1935/03/01","00:00","577.313","NaN","NaN","576.631","NaN","NaN","NaN","576.063","0"
"1935/04/01","00:00","577.513","NaN","NaN","576.903","NaN","NaN","NaN","576.411","0"
"1935/05/01","00:00","577.602","NaN","NaN","577.064","NaN","NaN","NaN","576.621","0"
"1935/06/01","00:00","577.743","NaN","NaN","577.26","NaN","NaN","NaN","576.693","0"
"1935/07/01","00:00","577.812","NaN","NaN","577.543","NaN","NaN","NaN","577.093","0"
"1935/08/01","00:00","578.524","NaN","NaN","577.513","NaN","NaN","NaN","576.873","0"
"1935/09/01","00:00","577.904","NaN","NaN","577.293","NaN","NaN","NaN","576.463","0"
"1935/10/01","00:00","577.943","NaN","NaN","577.123","NaN","NaN","NaN","576.391","0"
"1935/11/01","00:00","577.753","NaN","NaN","577.041","NaN","NaN","NaN","576.434","0"
"1935/12/01","00:00","577.631","NaN","NaN","576.932","NaN","NaN","NaN","576.444","0"
"1936/01/01","00:00","577.431","NaN","NaN","576.864","NaN","NaN","NaN","576.063","0"
"1936/02/01","00:00","577.221","NaN","NaN","576.801","NaN","NaN","NaN","575.892","0"
"1936/03/01","00:00","NaN","NaN","NaN","576.923","NaN","NaN","NaN","NaN","0"
"1936/04/01","00:00","577.513","NaN","NaN","577.162","NaN","NaN","NaN","576.473","0"
"1936/05/01","00:00","577.894","NaN","NaN","577.421","NaN","NaN","NaN","576.841","0"
"1936/06/01","00:00","578.222","NaN","NaN","577.631","NaN","NaN","NaN","576.913","0"
"1936/07/01","00:00","577.904","NaN","NaN","577.552","NaN","NaN","NaN","576.913","0"
"1936/08/01","00:00","577.894","NaN","NaN","577.362","NaN","NaN","NaN","576.631","0"
"1936/09/01","00:00","578.202","NaN","NaN","577.441","NaN","NaN","NaN","576.923","0"
"1936/10/01","00:00","578.573","NaN","NaN","577.411","NaN","NaN","NaN","576.781","0"
"1936/11/01","00:00","578.051","NaN","NaN","577.182","NaN","NaN","NaN","576.22","0"
"1936/12/01","00:00","577.372","NaN","NaN","576.732","NaN","NaN","NaN","575.883","0"
"1937/01/01","00:00","577.441","NaN","NaN","576.781","NaN","NaN","NaN","575.741","0"
"1937/02/01","00:00","577.362","NaN","NaN","576.801","NaN","NaN","NaN","575.771","0"
"1937/03/01","00:00","577.651","NaN","NaN","576.923","NaN","NaN","NaN","576.532","0"
"1937/04/01","00:00","577.612","NaN","NaN","576.913","NaN","NaN","NaN","576.243","0"
"1937/05/01","00:00","577.772","NaN","NaN","577.382","NaN","NaN","NaN","576.923","0"
"1937/06/01","00:00","577.933","NaN","NaN","577.552","NaN","NaN","NaN","576.962","0"
"1937/07/01","00:00","578.114","NaN","NaN","577.602","NaN","NaN","NaN","577.192","0"
"1937/08/01","00:00","578.002","NaN","NaN","577.543","NaN","NaN","NaN","576.791","0"
"1937/09/01","00:00","578.022","NaN","NaN","577.451","NaN","NaN","NaN","576.781","0"
"1937/10/01","00:00","577.904","NaN","NaN","577.162","NaN","NaN","NaN","576.063","0"
"1937/11/01","00:00","577.871","NaN","NaN","576.991","NaN","NaN","NaN","576.293","0"
"1937/12/01","00:00","577.283","NaN","NaN","576.762","NaN","NaN","NaN","575.942","0"
"1938/01/01","00:00","579.052","NaN","NaN","576.542","NaN","NaN","NaN","575.512","0"
"1938/02/01","00:00","577.612","NaN","NaN","576.913","NaN","NaN","NaN","576.063","0"
"1938/03/01","00:00","577.933","NaN","NaN","577.113","NaN","NaN","NaN","576.493","0"
"1938/04/01","00:00","578.091","NaN","NaN","577.641","NaN","NaN","NaN","577.103","0"
"1938/05/01","00:00","578.392","NaN","NaN","577.894","NaN","NaN","NaN","576.893","0"
"1938/06/01","00:00","578.681","NaN","NaN","578.281","NaN","NaN","NaN","577.792","0"
"1938/07/01","00:00","578.852","NaN","NaN","578.491","NaN","NaN","NaN","578.114","0"
"1938/08/01","00:00","579.462","NaN","NaN","578.622","NaN","NaN","NaN","577.943","0"
"1938/09/01","00:00","578.862","NaN","NaN","578.461","NaN","NaN","NaN","577.812","0"
"1938/10/01","00:00","578.743","NaN","NaN","578.281","NaN","NaN","NaN","577.192","0"
"1938/11/01","00:00","578.753","NaN","NaN","578.061","NaN","NaN","NaN","577.26","0"
"1938/12/01","00:00","578.881","NaN","NaN","577.812","NaN","NaN","NaN","576.581","0"
"1939/01/01","00:00","578.632","NaN","NaN","577.641","NaN","NaN","NaN","576.253","0"
"1939/02/01","00:00","578.071","NaN","NaN","577.621","NaN","NaN","NaN","576.371","0"
"1939/03/01","00:00","578.202","NaN","NaN","577.723","NaN","NaN","NaN","576.453","0"
"1939/04/01","00:00","578.681","NaN","NaN","577.904","NaN","NaN","NaN","577.011","0"
"1939/05/01","00:00","578.983","NaN","NaN","578.333","NaN","NaN","NaN","577.733","0"
"1939/06/01","00:00","579.331","NaN","NaN","578.652","NaN","NaN","NaN","577.812","0"
"1939/07/01","00:00","579.551","NaN","NaN","578.881","NaN","NaN","NaN","578.251","0"
"1939/08/01","00:00","579.383","NaN","NaN","578.911","NaN","NaN","NaN","578.412","0"
"1939/09/01","00:00","579.462","NaN","NaN","578.822","NaN","NaN","NaN","577.992","0"
"1939/10/01","00:00","579.193","NaN","NaN","578.573","NaN","NaN","NaN","577.782","0"
"1939/11/01","00:00","578.911","NaN","NaN","578.301","NaN","NaN","NaN","577.612","0"
"1939/12/01","00:00","578.963","NaN","NaN","578.012","NaN","NaN","NaN","577.47","0"
"1940/01/01","00:00","578.281","NaN","NaN","577.723","NaN","NaN","NaN","576.552","0"
"1940/02/01","00:00","578.031","NaN","NaN","577.651","NaN","NaN","NaN","577.152","0"
"1940/03/01","00:00","577.963","NaN","NaN","577.503","NaN","NaN","NaN","576.752","0"
"1940/04/01","00:00","578.071","NaN","NaN","577.533","NaN","NaN","NaN","576.493","0"
"1940/05/01","00:00","578.163","NaN","NaN","577.723","NaN","NaN","NaN","576.703","0"
"1940/06/01","00:00","578.602","NaN","NaN","578.041","NaN","NaN","NaN","577.513","0"
"1940/07/01","00:00","578.973","NaN","NaN","578.212","NaN","NaN","NaN","577.382","0"
"1940/08/01","00:00","578.661","NaN","NaN","578.212","NaN","NaN","NaN","577.723","0"
"1940/09/01","00:00","578.812","NaN","NaN","578.261","NaN","NaN","NaN","577.651","0"
"1940/10/01","00:00","578.852","NaN","NaN","578.012","NaN","NaN","NaN","577.001","0"
"1940/11/01","00:00","578.691","NaN","NaN","577.782","NaN","NaN","NaN","575.853","0"
"1940/12/01","00:00","578.173","NaN","NaN","577.651","NaN","NaN","NaN","576.864","0"
"1941/01/01","00:00","578.143","NaN","NaN","577.651","NaN","NaN","NaN","576.942","0"
"1941/02/01","00:00","578.143","NaN","NaN","577.694","NaN","NaN","NaN","577.133","0"
"1941/03/01","00:00","578.501","NaN","NaN","577.612","NaN","NaN","NaN","577.123","0"
"1941/04/01","00:00","578.271","NaN","NaN","577.651","NaN","NaN","NaN","577.162","0"
"1941/05/01","00:00","578.471","NaN","NaN","577.923","NaN","NaN","NaN","577.283","0"
"1941/06/01","00:00","578.301","NaN","NaN","577.972","NaN","NaN","NaN","577.543","0"
"1941/07/01","00:00","578.301","NaN","NaN","577.933","NaN","NaN","NaN","577.411","0"
"1941/08/01","00:00","578.271","NaN","NaN","577.772","NaN","NaN","NaN","577.142","0"
"1941/09/01","00:00","578.412","NaN","NaN","577.684","NaN","NaN","NaN","576.801","0"
"1941/10/01","00:00","578.553","NaN","NaN","577.822","NaN","NaN","NaN","577.152","0"
"1941/11/01","00:00","578.451","NaN","NaN","577.953","NaN","NaN","NaN","576.952","0"
"1941/12/01","00:00","578.612","NaN","NaN","577.894","NaN","NaN","NaN","577.133","0"
"1942/01/01","00:00","578.573","NaN","NaN","577.822","NaN","NaN","NaN","576.821","0"
"1942/02/01","00:00","578.333","NaN","NaN","577.904","NaN","NaN","NaN","577.382","0"
"1942/03/01","00:00","578.691","NaN","NaN","577.943","NaN","NaN","NaN","577.201","0"
"1942/04/01","00:00","579.052","NaN","NaN","578.353","NaN","NaN","NaN","577.782","0"
"1942/05/01","00:00","579.511","NaN","NaN","578.612","NaN","NaN","NaN","578.543","0"
"1942/06/01","00:00","579.511","NaN","NaN","579.022","NaN","NaN","NaN","578.543","0"
"1942/07/01","00:00","579.642","NaN","NaN","579.121","NaN","NaN","NaN","578.602","0"
"1942/08/01","00:00","579.623","NaN","NaN","579.022","NaN","NaN","NaN","578.471","0"
"1942/09/01","00:00","579.432","NaN","NaN","578.842","NaN","NaN","NaN","578.261","0"
"1942/10/01","00:00","579.101","NaN","NaN","578.661","NaN","NaN","NaN","578.031","0"
"1942/11/01","00:00","579.511","NaN","NaN","578.533","NaN","NaN","NaN","577.543","0"
"1942/12/01","00:00","579.213","NaN","NaN","578.271","NaN","NaN","NaN","576.831","0"
"1943/01/01","00:00","578.832","NaN","NaN","578.241","NaN","NaN","NaN","577.602","0"
"1943/02/01","00:00","579.042","NaN","NaN","578.333","NaN","NaN","NaN","577.343","0"
"1943/03/01","00:00","578.944","NaN","NaN","578.471","NaN","NaN","NaN","577.933","0"
"1943/04/01","00:00","579.721","NaN","NaN","578.832","NaN","NaN","NaN","577.953","0"
"1943/05/01","00:00","579.642","NaN","NaN","579.222","NaN","NaN","NaN","578.383","0"
"1943/06/01","00:00","580.633","NaN","NaN","579.902","NaN","NaN","NaN","578.812","0"
"1943/07/01","00:00","580.673","NaN","NaN","580.312","NaN","NaN","NaN","579.882","0"
"1943/08/01","00:00","NaN","NaN","NaN","580.453","NaN","NaN","NaN","NaN","0"
"1943/09/01","00:00","581.001","NaN","NaN","580.322","NaN","NaN","NaN","579.721","0"
"1943/10/01","00:00","580.722","NaN","NaN","580.033","NaN","NaN","NaN","579.321","0"
"1943/11/01","00:00","580.512","NaN","NaN","579.882","NaN","NaN","NaN","579.222","0"
"1943/12/01","00:00","580.922","NaN","NaN","579.672","NaN","NaN","NaN","579.872","0"
"1944/01/01","00:00","579.892","NaN","NaN","579.281","NaN","NaN","NaN","578.743","0"
"1944/02/01","00:00","579.993","NaN","NaN","579.222","NaN","NaN","NaN","578.471","0"
"1944/03/01","00:00","579.741","NaN","NaN","579.101","NaN","NaN","NaN","578.173","0"
"1944/04/01","00:00","579.662","NaN","NaN","579.252","NaN","NaN","NaN","578.543","0"
"1944/05/01","00:00","579.961","NaN","NaN","579.472","NaN","NaN","NaN","578.911","0"
"1944/06/01","00:00","580.482","NaN","NaN","579.642","NaN","NaN","NaN","578.563","0"
"1944/07/01","00:00","580.062","NaN","NaN","579.751","NaN","NaN","NaN","579.281","0"
"1944/08/01","00:00","580.161","NaN","NaN","579.642","NaN","NaN","NaN","578.934","0"
"1944/09/01","00:00","580.161","NaN","NaN","579.521","NaN","NaN","NaN","579.003","0"
"1944/10/01","00:00","580.013","NaN","NaN","579.413","NaN","NaN","NaN","578.812","0"
"1944/11/01","00:00","579.491","NaN","NaN","579.081","NaN","NaN","NaN","578.422","0"
"1944/12/01","00:00","579.423","NaN","NaN","578.944","NaN","NaN","NaN","578.481","0"
"1945/01/01","00:00","579.173","NaN","NaN","578.642","NaN","NaN","NaN","578.041","0"
"1945/02/01","00:00","579.101","NaN","NaN","578.491","NaN","NaN","NaN","577.651","0"
"1945/03/01","00:00","579.032","NaN","NaN","578.553","NaN","NaN","NaN","577.841","0"
"1945/04/01","00:00","579.803","NaN","NaN","578.862","NaN","NaN","NaN","577.621","0"
"1945/05/01","00:00","580.052","NaN","NaN","579.203","NaN","NaN","NaN","578.333","0"
"1945/06/01","00:00","580.282","NaN","NaN","579.701","NaN","NaN","NaN","578.392","0"
"1945/07/01","00:00","580.443","NaN","NaN","579.961","NaN","NaN","NaN","579.501","0"
"1945/08/01","00:00","580.312","NaN","NaN","579.852","NaN","NaN","NaN","579.032","0"
"1945/09/01","00:00","580.262","NaN","NaN","579.672","NaN","NaN","NaN","578.812","0"
"1945/10/01","00:00","580.502","NaN","NaN","579.613","NaN","NaN","NaN","578.681","0"
"1945/11/01","00:00","580.082","NaN","NaN","579.423","NaN","NaN","NaN","578.182","0"
"1945/12/01","00:00","579.803","NaN","NaN","579.281","NaN","NaN","NaN","578.402","0"
"1946/01/01","00:00","580.131","NaN","NaN","579.272","NaN","NaN","NaN","578.661","0"
"1946/02/01","00:00","579.941","NaN","NaN","579.311","NaN","NaN","NaN","578.671","0"
"1946/03/01","00:00","580.161","NaN","NaN","579.511","NaN","NaN","NaN","578.783","0"
"1946/04/01","00:00","580.673","NaN","NaN","579.692","NaN","NaN","NaN","578.802","0"
"1946/05/01","00:00","580.312","NaN","NaN","579.652","NaN","NaN","NaN","578.963","0"
"1946/06/01","00:00","580.682","NaN","NaN","579.833","NaN","NaN","NaN","578.412","0"
"1946/07/01","00:00","580.404","NaN","NaN","579.921","NaN","NaN","NaN","579.511","0"
"1946/08/01","00:00","580.184","NaN","NaN","579.672","NaN","NaN","NaN","579.154","0"
"1946/09/01","00:00","579.931","NaN","NaN","579.354","NaN","NaN","NaN","578.881","0"
"1946/10/01","00:00","579.711","NaN","NaN","579.022","NaN","NaN","NaN","578.461","0"
"1946/11/01","00:00","579.531","NaN","NaN","578.832","NaN","NaN","NaN","577.881","0"
"1946/12/01","00:00","579.393","NaN","NaN","578.553","NaN","NaN","NaN","577.602","0"
"1947/01/01","00:00","579.203","NaN","NaN","578.383","NaN","NaN","NaN","577.362","0"
"1947/02/01","00:00","578.862","NaN","NaN","578.402","NaN","NaN","NaN","577.762","0"
"1947/03/01","00:00","579.652","NaN","NaN","578.343","NaN","NaN","NaN","577.913","0"
"1947/04/01","00:00","579.541","NaN","NaN","578.652","NaN","NaN","NaN","577.713","0"
"1947/05/01","00:00","580.062","NaN","NaN","579.281","NaN","NaN","NaN","578.681","0"
"1947/06/01","00:00","580.433","NaN","NaN","579.731","NaN","NaN","NaN","579.091","0"
"1947/07/01","00:00","580.912","NaN","NaN","580.082","NaN","NaN","NaN","579.701","0"
"1947/08/01","00:00","580.492","NaN","NaN","580.052","NaN","NaN","NaN","579.583","0"
"1947/09/01","00:00","580.761","NaN","NaN","579.951","NaN","NaN","NaN","579.331","0"
"1947/10/01","00:00","580.361","NaN","NaN","579.803","NaN","NaN","NaN","579.321","0"
"1947/11/01","00:00","580.092","NaN","NaN","579.541","NaN","NaN","NaN","578.753","0"
"1947/12/01","00:00","580.121","NaN","NaN","579.291","NaN","NaN","NaN","578.422","0"
"1948/01/01","00:00","579.583","NaN","NaN","578.993","NaN","NaN","NaN","578.291","0"
"1948/02/01","00:00","579.331","NaN","NaN","578.802","NaN","NaN","NaN","578.133","0"
"1948/03/01","00:00","580.062","NaN","NaN","578.921","NaN","NaN","NaN","578.402","0"
"1948/04/01","00:00","580.161","NaN","NaN","579.383","NaN","NaN","NaN","578.681","0"
"1948/05/01","00:00","580.381","NaN","NaN","579.774","NaN","NaN","NaN","579.062","0"
"1948/06/01","00:00","580.262","NaN","NaN","579.774","NaN","NaN","NaN","579.163","0"
"1948/07/01","00:00","580.282","NaN","NaN","579.803","NaN","NaN","NaN","579.311","0"
"1948/08/01","00:00","579.993","NaN","NaN","579.652","NaN","NaN","NaN","579.203","0"
"1948/09/01","00:00","579.783","NaN","NaN","579.262","NaN","NaN","NaN","578.802","0"
"1948/10/01","00:00","579.364","NaN","NaN","578.711","NaN","NaN","NaN","578.071","0"
"1948/11/01","00:00","578.973","NaN","NaN","578.412","NaN","NaN","NaN","576.991","0"
"1948/12/01","00:00","579.003","NaN","NaN","578.281","NaN","NaN","NaN","577.211","0"
"1949/01/01","00:00","578.812","NaN","NaN","578.051","NaN","NaN","NaN","576.073","0"
"1949/02/01","00:00","578.711","NaN","NaN","578.041","NaN","NaN","NaN","577.343","0"
"1949/03/01","00:00","578.583","NaN","NaN","578.081","NaN","NaN","NaN","577.552","0"
"1949/04/01","00:00","578.871","NaN","NaN","578.281","NaN","NaN","NaN","577.841","0"
"1949/05/01","00:00","578.911","NaN","NaN","578.412","NaN","NaN","NaN","577.861","0"
"1949/06/01","00:00","579.111","NaN","NaN","578.491","NaN","NaN","NaN","578.022","0"
"1949/07/01","00:00","579.081","NaN","NaN","578.652","NaN","NaN","NaN","578.192","0"
"1949/08/01","00:00","578.993","NaN","NaN","578.524","NaN","NaN","NaN","577.943","0"
"1949/09/01","00:00","578.793","NaN","NaN","578.192","NaN","NaN","NaN","577.543","0"
"1949/10/01","00:00","578.451","NaN","NaN","577.851","NaN","NaN","NaN","577.103","0"
"1949/11/01","00:00","578.091","NaN","NaN","577.47","NaN","NaN","NaN","576.811","0"
"1949/12/01","00:00","577.641","NaN","NaN","577.211","NaN","NaN","NaN","576.381","0"
"1950/01/01","00:00","578.104","NaN","NaN","577.303","NaN","NaN","NaN","576.283","0"
"1950/02/01","00:00","578.041","NaN","NaN","577.352","NaN","NaN","NaN","576.552","0"
"1950/03/01","00:00","578.192","NaN","NaN","577.451","NaN","NaN","NaN","576.631","0"
"1950/04/01","00:00","578.392","NaN","NaN","577.943","NaN","NaN","NaN","577.001","0"
"1950/05/01","00:00","578.743","NaN","NaN","578.271","NaN","NaN","NaN","577.402","0"
"1950/06/01","00:00","579.541","NaN","NaN","578.524","NaN","NaN","NaN","577.402","0"
"1950/07/01","00:00","579.183","NaN","NaN","578.822","NaN","NaN","NaN","578.271","0"
"1950/08/01","00:00","579.341","NaN","NaN","578.934","NaN","NaN","NaN","578.743","0"
"1950/09/01","00:00","579.793","NaN","NaN","578.901","NaN","NaN","NaN","578.232","0"
"1950/10/01","00:00","579.413","NaN","NaN","578.783","NaN","NaN","NaN","578.114","0"
"1950/11/01","00:00","NaN","NaN","NaN","578.612","NaN","NaN","NaN","NaN","0"
"1950/12/01","00:00","579.281","NaN","NaN","578.553","NaN","NaN","NaN","577.192","0"
"1951/01/01","00:00","579.482","NaN","NaN","578.533","NaN","NaN","NaN","577.772","0"
"1951/02/01","00:00","579.111","NaN","NaN","578.553","NaN","NaN","NaN","577.851","0"
"1951/03/01","00:00","579.354","NaN","NaN","578.753","NaN","NaN","NaN","577.753","0"
"1951/04/01","00:00","580.161","NaN","NaN","579.321","NaN","NaN","NaN","578.812","0"
"1951/05/01","00:00","580.331","NaN","NaN","579.902","NaN","NaN","NaN","579.511","0"
"1951/06/01","00:00","580.633","NaN","NaN","580.112","NaN","NaN","NaN","579.413","0"
"1951/07/01","00:00","580.951","NaN","NaN","580.453","NaN","NaN","NaN","579.803","0"
"1951/08/01","00:00","581.161","NaN","NaN","580.512","NaN","NaN","NaN","579.823","0"
"1951/09/01","00:00","581.22","NaN","NaN","580.443","NaN","NaN","NaN","579.213","0"
"1951/10/01","00:00","581.191","NaN","NaN","580.463","NaN","NaN","NaN","579.711","0"
"1951/11/01","00:00","581.161","NaN","NaN","580.502","NaN","NaN","NaN","579.583","0"
"1951/12/01","00:00","581.243","NaN","NaN","580.541","NaN","NaN","NaN","579.701","0"
"1952/01/01","00:00","580.961","NaN","NaN","580.512","NaN","NaN","NaN","579.751","0"
"1952/02/01","00:00","581.22","NaN","NaN","580.614","NaN","NaN","NaN","580.062","0"
"1952/03/01","00:00","581.073","NaN","NaN","580.571","NaN","NaN","NaN","579.573","0"
"1952/04/01","00:00","581.532","NaN","NaN","581.024","NaN","NaN","NaN","580.361","0"
"1952/05/01","00:00","582.713","NaN","NaN","581.283","NaN","NaN","NaN","579.341","0"
"1952/06/01","00:00","582.612","NaN","NaN","581.434","NaN","NaN","NaN","580.443","0"
"1952/07/01","00:00","582.602","NaN","NaN","581.552","NaN","NaN","NaN","580.873","0"
"1952/08/01","00:00","582.26","NaN","NaN","581.663","NaN","NaN","NaN","581.181","0"
"1952/09/01","00:00","582.021","NaN","NaN","581.463","NaN","NaN","NaN","580.633","0"
"1952/10/01","00:00","581.762","NaN","NaN","580.981","NaN","NaN","NaN","580.013","0"
"1952/11/01","00:00","581.211","NaN","NaN","580.472","NaN","NaN","NaN","579.662","0"
"1952/12/01","00:00","581.142","NaN","NaN","580.413","NaN","NaN","NaN","579.721","0"
"1953/01/01","00:00","580.902","NaN","NaN","580.233","NaN","NaN","NaN","579.541","0"
"1953/02/01","00:00","580.863","NaN","NaN","580.102","NaN","NaN","NaN","579.081","0"
"1953/03/01","00:00","580.614","NaN","NaN","580.121","NaN","NaN","NaN","579.311","0"
"1953/04/01","00:00","580.932","NaN","NaN","580.404","NaN","NaN","NaN","579.491","0"
"1953/05/01","00:00","582.133","NaN","NaN","580.653","NaN","NaN","NaN","579.012","0"
"1953/06/01","00:00","581.854","NaN","NaN","580.873","NaN","NaN","NaN","579.692","0"
"1953/07/01","00:00","582.362","NaN","NaN","581.112","NaN","NaN","NaN","579.501","0"
"1953/08/01","00:00","581.562","NaN","NaN","581.112","NaN","NaN","NaN","580.643","0"
"1953/09/01","00:00","581.611","NaN","NaN","580.843","NaN","NaN","NaN","579.193","0"
"1953/10/01","00:00","581.132","NaN","NaN","580.472","NaN","NaN","NaN","580.072","0"
"1953/11/01","00:00","581.063","NaN","NaN","580.112","NaN","NaN","NaN","579.541","0"
"1953/12/01","00:00","580.443","NaN","NaN","579.862","NaN","NaN","NaN","579.081","0"
"1954/01/01","00:00","580.292","NaN","NaN","579.501","NaN","NaN","NaN","578.743","0"
"1954/02/01","00:00","579.911","NaN","NaN","579.373","NaN","NaN","NaN","578.543","0"
"1954/03/01","00:00","580.453","NaN","NaN","579.652","NaN","NaN","NaN","578.232","0"
"1954/04/01","00:00","580.361","NaN","NaN","579.76","NaN","NaN","NaN","579.032","0"
"1954/05/01","00:00","580.653","NaN","NaN","580.141","NaN","NaN","NaN","579.541","0"
"1954/06/01","00:00","581.312","NaN","NaN","580.413","NaN","NaN","NaN","579.232","0"
"1954/07/01","00:00","581.444","NaN","NaN","580.663","NaN","NaN","NaN","579.993","0"
"1954/08/01","00:00","581.211","NaN","NaN","580.591","NaN","NaN","NaN","580.151","0"
"1954/09/01","00:00","581.181","NaN","NaN","580.394","NaN","NaN","NaN","579.882","0"
"1954/10/01","00:00","581.411","NaN","NaN","580.614","NaN","NaN","NaN","579.692","0"
"1954/11/01","00:00","581.152","NaN","NaN","580.551","NaN","NaN","NaN","579.993","0"
"1954/12/01","00:00","580.971","NaN","NaN","580.371","NaN","NaN","NaN","579.751","0"
"1955/01/01","00:00","580.722","NaN","NaN","580.151","NaN","NaN","NaN","579.321","0"
"1955/02/01","00:00","580.463","NaN","NaN","579.951","NaN","NaN","NaN","579.173","0"
"1955/03/01","00:00","580.623","NaN","NaN","579.993","NaN","NaN","NaN","578.711","0"
"1955/04/01","00:00","580.653","NaN","NaN","580.102","NaN","NaN","NaN","579.311","0"
"1955/05/01","00:00","580.791","NaN","NaN","580.322","NaN","NaN","NaN","579.652","0"
"1955/06/01","00:00","580.741","NaN","NaN","580.404","NaN","NaN","NaN","580.003","0"
"1955/07/01","00:00","580.883","NaN","NaN","580.312","NaN","NaN","NaN","579.892","0"
"1955/08/01","00:00","580.531","NaN","NaN","580.092","NaN","NaN","NaN","579.413","0"
"1955/09/01","00:00","580.331","NaN","NaN","579.541","NaN","NaN","NaN","578.553","0"
"1955/10/01","00:00","579.921","NaN","NaN","579.183","NaN","NaN","NaN","578.392","0"
"1955/11/01","00:00","579.813","NaN","NaN","578.953","NaN","NaN","NaN","577.592","0"
"1955/12/01","00:00","579.331","NaN","NaN","578.671","NaN","NaN","NaN","577.713","0"
"1956/01/01","00:00","578.934","NaN","NaN","578.491","NaN","NaN","NaN","577.762","0"
"1956/02/01","00:00","579.163","NaN","NaN","578.451","NaN","NaN","NaN","577.904","0"
"1956/03/01","00:00","578.963","NaN","NaN","578.481","NaN","NaN","NaN","577.661","0"
"1956/04/01","00:00","579.262","NaN","NaN","578.652","NaN","NaN","NaN","577.831","0"
"1956/05/01","00:00","579.862","NaN","NaN","579.042","NaN","NaN","NaN","578.202","0"
"1956/06/01","00:00","579.872","NaN","NaN","579.291","NaN","NaN","NaN","578.862","0"
"1956/07/01","00:00","580.184","NaN","NaN","579.462","NaN","NaN","NaN","578.333","0"
"1956/08/01","00:00","579.921","NaN","NaN","579.462","NaN","NaN","NaN","578.921","0"
"1956/09/01","00:00","579.823","NaN","NaN","579.272","NaN","NaN","NaN","578.314","0"
"1956/10/01","00:00","579.603","NaN","NaN","578.881","NaN","NaN","NaN","578.002","0"
"1956/11/01","00:00","579.311","NaN","NaN","578.632","NaN","NaN","NaN","577.402","0"
"1956/12/01","00:00","579.183","NaN","NaN","578.432","NaN","NaN","NaN","577.493","0"
"1957/01/01","00:00","578.832","NaN","NaN","578.192","NaN","NaN","NaN","577.661","0"
"1957/02/01","00:00","578.612","NaN","NaN","578.041","NaN","NaN","NaN","577.562","0"
"1957/03/01","00:00","578.471","NaN","NaN","578.002","NaN","NaN","NaN","577.372","0"
"1957/04/01","00:00","578.652","NaN","NaN","578.104","NaN","NaN","NaN","577.241","0"
"1957/05/01","00:00","578.871","NaN","NaN","578.353","NaN","NaN","NaN","577.602","0"
"1957/06/01","00:00","579.121","NaN","NaN","578.573","NaN","NaN","NaN","578.031","0"
"1957/07/01","00:00","579.551","NaN","NaN","578.881","NaN","NaN","NaN","578.202","0"
"1957/08/01","00:00","579.281","NaN","NaN","578.72","NaN","NaN","NaN","578.173","0"
"1957/09/01","00:00","579.052","NaN","NaN","578.553","NaN","NaN","NaN","578.192","0"
"1957/10/01","00:00","578.661","NaN","NaN","578.241","NaN","NaN","NaN","577.782","0"
"1957/11/01","00:00","578.701","NaN","NaN","578.051","NaN","NaN","NaN","576.683","0"
"1957/12/01","00:00","578.583","NaN","NaN","577.963","NaN","NaN","NaN","576.962","0"
"1958/01/01","00:00","578.612","NaN","NaN","577.982","NaN","NaN","NaN","577.484","0"
"1958/02/01","00:00","578.661","NaN","NaN","578.041","NaN","NaN","NaN","577.572","0"
"1958/03/01","00:00","578.314","NaN","NaN","577.933","NaN","NaN","NaN","577.684","0"
"1958/04/01","00:00","578.543","NaN","NaN","577.913","NaN","NaN","NaN","577.26","0"
"1958/05/01","00:00","578.314","NaN","NaN","577.894","NaN","NaN","NaN","577.303","0"
"1958/06/01","00:00","578.383","NaN","NaN","577.871","NaN","NaN","NaN","576.982","0"
"1958/07/01","00:00","578.343","NaN","NaN","577.913","NaN","NaN","NaN","577.431","0"
"1958/08/01","00:00","578.491","NaN","NaN","577.881","NaN","NaN","NaN","576.752","0"
